index,type_id_x,type_label_x,result_score_x,type_id_y,type_label_y,result_score_y,type_id_x,type_label_x,result_score_x,type_id_y,type_label_y,result_score_y,type_id,type_label,result_score
10281,5,0,0.000920436403248,5,0,0.0169476531446,5,1,0.107009679079,5,0,0.000684191880282,5,0,0.703934788704
10282,2,0,0.0105771385133,2,1,0.811958014965,2,0,0.0418570078909,2,0,0.000865134759806,2,0,0.0752097591758
10283,10,0,0.000945970008615,10,0,0.14210960269,10,0,0.113007232547,10,0,0.000287800241495,10,1,0.442014425993
10284,2,0,0.000781235052273,2,1,0.172887310386,2,0,0.0448023676872,2,0,0.00073111342499,2,0,0.200588315725
10285,2,0,0.00108399707824,2,1,0.868093967438,2,0,0.0127694383264,2,0,0.00149806065019,2,0,0.0852272138
10286,10,0,0.00405468093231,10,0,0.225486800075,10,0,0.0356123782694,10,0,0.000943531165831,10,1,0.601862847805
10287,10,0,0.00724815996364,10,0,0.396833956242,10,0,0.344270437956,10,0,0.0237161312252,10,1,0.0189573355019
10288,10,0,0.008361059241,10,0,0.0283656846732,10,0,0.000414471141994,10,0,0.00214848923497,10,1,0.98175239563
10289,10,0,0.00206426647492,10,0,0.00419158022851,10,0,0.0102111315355,10,0,0.00489913672209,10,1,0.995591282845
10290,2,0,0.00023499217059,2,1,0.859942615032,2,0,0.000156905283802,2,0,8.97833888303e-05,2,0,0.183095559478
10291,2,0,0.000255465856753,2,1,0.938730657101,2,0,0.000145556492498,2,0,7.49122773414e-05,2,0,0.0890279784799
10292,2,0,0.000693220819812,2,1,0.7295550704,2,0,0.000148878083564,2,0,8.26999021228e-05,2,0,0.150447413325
10293,10,0,0.000230983248912,10,0,0.00137560919393,10,0,0.00139275926631,10,0,9.47784210439e-05,10,1,0.997667074203
10294,10,0,0.000632083276287,10,0,0.0311140399426,10,0,0.0012630376732,10,0,8.80270745256e-05,10,1,0.98484903574
10295,2,0,0.001045482466,2,1,0.998303771019,2,0,0.000105634659121,2,0,0.000127175517264,2,0,0.000993198249489
10296,10,0,0.00164721684996,10,0,0.0012759482488,10,0,0.0293728969991,10,0,0.00164440087974,10,1,0.97329211235
10297,2,0,0.00167025800329,2,1,0.99664247036,2,0,0.000148221122799,2,0,0.00129799568094,2,0,0.00286486931145
10298,2,0,0.000245686911512,2,1,0.973406374454,2,0,0.00013922843209,2,0,8.31620636745e-05,2,0,0.0233136396855
10299,2,0,0.000404963968322,2,1,0.944035828114,2,0,0.000166473619174,2,0,0.000175322624273,2,0,0.0362456217408
10300,2,0,0.00039244472282,2,1,0.948965251446,2,0,0.000151696498506,2,0,6.88527652528e-05,2,0,0.104117415845
10301,2,0,0.000787615310401,2,1,0.650442004204,2,0,0.00065830454696,2,0,0.000229975252296,2,0,0.120551362634
10302,2,0,0.000540580658708,2,1,0.822627663612,2,0,0.000809954188298,2,0,0.000127606865135,2,0,0.0783754959702
10303,2,0,0.000556184793822,2,1,0.867863416672,2,0,0.000440887117293,2,0,7.62300915085e-05,2,0,0.0983422771096
10304,2,0,0.000428558792919,2,1,0.969755172729,2,0,0.00017410433793,2,0,9.58518285188e-05,2,0,0.0228781290352
10305,2,0,0.00043268527952,2,1,0.959601163864,2,0,0.000264745467575,2,0,6.98674339219e-05,2,0,0.0344655439258
10306,2,0,0.000493968604133,2,1,0.922023415565,2,0,0.000413733359892,2,0,8.57731283759e-05,2,0,0.0965119451284
10307,10,0,0.00110383657739,10,0,0.0361902229488,10,0,0.00124337803572,10,0,9.64249848039e-05,10,1,0.93805462122
10308,10,0,0.000205442280276,10,0,0.00362818548456,10,0,0.000766704382841,10,0,0.00011350204295,10,1,0.99675911665
10309,10,0,0.000205256859772,10,0,0.00182745500933,10,0,0.000810760073364,10,0,0.000198678593733,10,1,0.999481737614
10310,2,0,0.0056503387168,2,1,0.991996347904,2,0,0.000567655893974,2,0,0.00200338196009,2,0,0.0148176858202
10311,10,0,0.000568610033952,10,0,0.401412218809,10,0,0.0365928784013,10,0,0.00250576226972,10,1,0.495456635952
10312,2,0,0.00260656722821,2,1,0.769425690174,2,0,0.0374320298433,2,0,0.000832314195577,2,0,0.065087467432
10313,2,0,0.000861254287884,2,1,0.487072318792,2,0,0.00906066969037,2,0,0.00206181709655,2,0,0.217059403658
10315,2,0,0.0011948524043,2,1,0.887947916985,2,0,0.0083291195333,2,0,0.00232954812236,2,0,0.0376841537654
10316,10,0,0.000755036831833,10,0,0.0560823939741,10,0,0.095794044435,10,0,0.00351031706668,10,1,0.740448474884
10317,2,0,0.000281386775896,2,1,0.891464591026,2,0,0.000150818290422,2,0,6.15710523562e-05,2,0,0.0702926293015
10318,2,0,0.000252206460573,2,1,0.85593432188,2,0,0.000147225669934,2,0,6.74953771522e-05,2,0,0.0768250972033
